address,nftId,liquidity,xsgd,blockNumber
0x3d22ed14124f038ae49e6d06b75510adb234a6ff,424735,365518293,418178878,16494501
0x4c88e8177d557dcb5d047662d5b312c1df24ca8e,425621,5698897724,6519943617,16494501
