address,nftId,liquidity,xsgd
0x3d22ed14124f038ae49e6d06b75510adb234a6ff,424735,365518293,418764804
0x4c88e8177d557dcb5d047662d5b312c1df24ca8e,425621,5698897724,6529078951
0xa07579547d023c62ab87598ec7099989a3f57e0a,425887,4001055385,4583905127
0x01575ad404fcdbdb1f0cfbd70931ca54305265d8,427713,10833455174,12411607923
